CreditScore,Age,Balance,NumOfProducts,IsActiveMember,Geography_Germany,Geography_Spain,Gender_Male
775,36,109949.05,2,1,1,0,1
683,41,95696.52,2,1,0,0,1
742,21,114292.48,1,0,1,0,0
687,35,99587.43,1,1,0,0,0
628,36,0.0,2,1,0,0,1
714,40,46520.69,1,1,0,0,1
539,38,71460.67,2,1,0,1,1
774,43,110646.54,1,0,0,1,0
445,33,0.0,2,0,0,0,0
705,49,0.0,1,0,0,0,0
689,57,0.0,2,0,0,1,0
744,31,117551.23,1,0,0,1,1
807,47,171937.27,1,1,1,0,1
571,38,121405.04,1,1,0,0,1
528,35,156687.1,1,0,0,0,1
712,29,102540.61,1,1,0,0,1
612,44,115163.38,1,1,1,0,1
690,49,116622.73,1,1,0,1,1
596,39,0.0,1,0,0,0,1
620,43,0.0,2,0,0,1,0
604,26,149542.52,2,1,0,0,1
681,36,141952.07,1,1,0,0,1
660,46,109019.65,2,1,1,0,1
530,41,0.0,2,1,0,1,0
670,42,81589.04,1,0,0,1,1
748,45,119852.01,1,0,1,0,1
598,59,118210.42,2,0,1,0,1
646,46,0.0,2,0,0,0,0
775,42,133970.22,2,1,0,0,1
724,35,171982.95,2,1,1,0,0
534,62,0.0,2,0,0,0,1
645,55,133676.65,1,1,0,1,0
597,60,78539.84,1,1,1,0,0
680,30,141441.75,1,1,0,0,0
535,33,133040.32,1,1,0,0,1
590,45,81828.22,1,0,0,0,0
550,46,0.0,2,0,0,0,0
665,39,46323.57,1,0,0,0,1
547,49,0.0,1,0,0,0,0
640,45,0.0,1,1,0,0,1
537,84,92242.34,1,1,1,0,1
526,49,0.0,1,0,0,1,1
637,63,0.0,1,0,0,0,0
493,38,134006.77,1,0,0,0,1
635,41,0.0,2,1,0,1,0
567,37,0.0,2,1,0,0,0
611,61,131583.59,4,1,0,0,0
755,43,0.0,2,0,0,0,0
681,42,118199.97,2,0,1,0,1
512,40,153537.57,2,0,1,0,0
678,22,118064.93,2,1,0,0,0
688,34,91025.58,2,1,1,0,0
658,44,168396.34,1,1,0,0,1
773,33,0.0,1,1,0,1,0
656,28,120047.77,1,1,0,1,1
563,33,0.0,2,1,0,0,1
800,38,168190.33,2,0,0,0,0
596,33,0.0,1,0,0,0,1
536,46,65733.41,1,0,0,0,1
582,35,121309.17,2,1,1,0,1
833,59,130854.59,1,1,1,0,1
557,32,184686.41,2,0,0,0,0
701,63,120916.52,3,0,1,0,1
850,44,140393.65,2,1,1,0,1
651,34,0.0,2,0,0,0,0
733,36,0.0,2,1,0,1,1
638,25,148045.45,2,1,1,0,1
592,37,212692.97,1,0,0,0,1
671,31,0.0,2,1,0,0,0
751,34,127095.14,2,0,0,1,0
805,24,143221.35,2,0,1,0,1
699,59,106819.65,1,1,1,0,1
651,23,0.0,2,1,0,0,1
506,32,0.0,1,1,0,0,0
743,40,0.0,1,0,0,0,0
685,40,0.0,2,0,0,0,0
850,28,0.0,2,0,0,0,0
435,37,114346.3,1,1,1,0,1
652,35,104015.54,2,1,1,0,1
698,36,121263.62,1,1,1,0,0
579,29,73194.52,2,1,0,0,0
755,45,135643.0,1,0,1,0,0
561,27,135637.0,1,0,0,0,0
635,48,130796.33,2,1,0,0,0
684,31,0.0,2,0,0,1,0
666,53,64646.7,1,0,0,0,1
765,33,84557.82,1,1,0,1,0
516,33,138847.9,1,1,1,0,0
668,32,134446.04,1,1,0,1,1
578,45,148600.91,1,0,0,0,1
627,55,159441.27,1,0,0,0,0
550,25,0.0,2,1,0,0,1
759,31,0.0,2,1,0,1,1
592,28,116498.22,1,0,0,0,1
724,36,0.0,2,0,0,1,1
596,57,0.0,2,1,0,1,1
455,40,0.0,3,1,0,0,1
663,67,0.0,3,1,0,0,1
683,43,0.0,1,0,0,0,1
616,37,144235.73,2,0,0,0,1
605,29,116805.82,1,0,0,1,0
686,56,111642.08,1,1,1,0,0
685,40,74896.92,1,0,0,1,1
795,40,101891.1,1,1,0,0,0
526,36,0.0,1,0,0,0,1
596,36,0.0,2,1,0,1,1
537,37,0.0,2,1,0,0,1
705,35,0.0,1,0,0,0,0
661,42,0.0,2,0,0,1,0
641,31,155978.17,1,0,0,0,1
763,37,0.0,2,1,0,1,1
524,40,180516.9,1,0,0,0,1
626,47,103108.8,1,1,1,0,0
729,37,0.0,2,0,0,1,1
762,28,0.0,2,0,0,0,1
660,37,133200.09,1,0,1,0,0
437,26,120923.52,1,1,0,0,0
670,40,147171.2,1,1,1,0,0
772,42,75075.31,2,0,1,0,1
582,41,70349.48,2,1,1,0,1
719,44,0.0,2,0,0,1,1
590,37,64345.21,1,1,0,1,0
696,27,96129.32,2,1,1,0,0
715,41,94267.9,1,1,0,0,1
527,32,0.0,2,1,0,0,0
531,31,0.0,1,1,0,0,1
775,30,0.0,2,1,0,1,1
729,34,53299.96,2,1,0,1,0
538,39,108055.1,2,0,1,0,1
663,52,136298.65,1,0,0,1,1
376,46,0.0,1,0,0,0,0
667,71,137260.78,1,1,0,1,1
513,42,0.0,2,1,0,1,0
500,45,109162.82,1,1,0,0,1
585,55,106415.57,3,1,0,0,1
774,36,130809.77,1,0,1,0,1
773,41,102827.44,1,1,0,1,1
594,56,0.0,1,0,0,0,0
647,28,149594.02,2,0,0,1,1
455,27,155879.09,2,0,0,0,0
614,36,44054.84,1,1,0,1,0
685,20,104719.94,2,0,0,0,1
643,30,94443.77,1,1,0,0,1
686,35,0.0,1,0,0,0,1
651,47,0.0,1,0,0,0,0
440,48,0.0,1,0,0,0,0
659,50,0.0,1,0,0,0,0
712,46,114203.05949948584,1,0,1,0,1
529,29,135760.04064059228,1,0,0,0,0
822,40,0.0,1,0,0,0,0
679,41,0.0,2,0,0,0,0
537,66,0.0,2,0,0,0,1
611,42,127298.9829091065,1,0,1,0,0
498,52,131433.7682066404,1,0,0,0,0
790,51,0.0,3,1,0,0,1
672,18,0.0,2,1,0,0,0
644,49,80424.32120086631,1,0,0,0,0
608,45,0.0,1,0,0,0,0
534,49,0.0,1,0,0,0,0
724,56,133710.76524091448,3,0,1,0,0
659,41,0.0,2,0,0,0,0
523,29,125967.21520111493,1,0,1,0,1
614,39,0.0,1,1,0,0,0
622,39,188732.39429000826,2,0,0,1,0
554,40,102191.22014874035,3,0,1,0,0
586,42,112615.84563131622,1,0,0,0,0
706,39,0.0,2,0,0,0,0
764,34,124483.57530036481,1,0,1,0,0
497,31,82470.7019800025,1,0,0,0,1
645,42,110080.9717220715,2,1,0,1,0
631,41,107951.38366151805,1,0,1,0,0
736,42,92859.8155010661,1,0,1,0,0
717,51,66005.39883979414,1,0,0,0,0
773,46,101218.90661176427,1,0,0,0,1
665,48,0.0,1,0,0,0,0
546,47,0.0,1,0,0,0,0
620,26,108558.37265838688,1,0,0,0,1
700,41,182840.37380211023,1,0,0,0,0
803,46,115761.4017349221,2,0,1,0,0
684,51,120123.36684195002,1,0,0,0,0
815,51,99517.14003482558,1,0,0,0,0
721,44,114237.58054716409,1,0,1,0,1
600,45,152083.01472046063,1,0,1,0,0
642,29,122115.9558587307,1,0,1,0,0
483,25,82611.74745654406,2,0,0,0,0
749,37,108318.00593290884,3,0,0,0,0
645,47,109475.19866822488,1,0,0,0,0
588,38,133043.44622963658,1,0,1,0,0
673,51,169997.04286249154,1,0,0,0,1
835,68,69592.78198774742,1,0,0,1,1
830,36,112119.59011654576,1,0,1,0,0
741,42,0.0,1,0,0,0,0
708,51,0.0,1,0,0,0,0
747,34,0.0,1,0,0,0,0
628,48,106386.1069058579,1,0,1,0,1
823,39,132369.7616654282,1,0,0,0,0
740,33,132183.21661340565,1,0,0,0,0
666,55,107940.6498712579,1,0,0,0,0
593,45,99791.59006519505,1,0,0,0,1
621,44,0.0,1,0,0,0,0
585,31,0.0,2,0,0,0,0
708,42,190838.37936336495,1,0,0,1,0
775,49,76990.7513807929,1,0,1,0,0
668,42,190223.23150945673,1,0,0,0,0
733,44,107928.61103331788,1,1,1,0,0
627,50,129359.69023840719,3,0,0,0,0
701,43,104570.83028102305,1,0,1,0,0
695,51,144175.45445278293,3,0,0,0,0
826,54,124922.71050532105,1,0,0,0,0
751,46,127466.15718819239,1,1,1,0,0
578,50,149245.89430952328,2,0,1,0,0
623,42,162434.1856800151,3,0,1,0,0
685,38,88148.59118239388,1,1,1,0,0
673,46,58511.054945610296,1,0,0,0,0
721,48,0.0,1,0,0,0,0
717,34,155271.81321863623,1,0,1,0,0
659,59,0.0,1,0,0,0,1
655,45,130772.15849006409,1,0,0,0,0
475,50,114518.48420979016,2,0,1,0,0
681,41,0.0,2,0,0,0,0
710,51,0.0,2,0,0,0,0
773,47,126694.51486846845,1,0,1,0,0
698,52,132659.51535126098,1,0,1,0,0
644,47,109474.27941917458,1,0,0,0,0
633,50,200752.68959665217,1,0,0,0,1
566,53,45657.79599853907,1,1,0,0,0
706,61,148214.98408568907,1,0,0,0,0
679,39,99576.72479412798,1,1,0,0,0
633,63,142042.9383774029,1,0,0,0,0
617,66,113290.3178648613,1,0,1,0,0
603,41,99103.3242091606,1,0,0,0,0
607,47,93579.95192365593,1,1,0,0,0
603,24,0.0,1,0,0,0,0
567,60,0.0,1,0,0,0,1
679,56,148287.1889244217,1,0,0,0,1
581,43,93258.4297773222,2,0,1,0,0
654,39,125619.66586500002,1,0,1,0,0
743,38,0.0,1,0,0,0,0
580,39,121523.85517079616,1,0,1,0,1
629,40,123488.7775617366,1,0,0,0,0
625,50,117298.97852896655,3,0,1,0,0
477,28,126319.13469567582,1,0,1,0,1
525,49,0.0,1,0,0,0,1
517,45,91794.42133256448,1,0,0,0,1
595,41,128276.10110968153,1,0,1,0,0
557,52,0.0,1,0,0,0,0
722,39,0.0,1,0,0,0,0
791,45,0.0,1,0,0,0,0
835,36,122465.55620398019,1,0,1,0,0
679,26,111126.87599452698,1,0,0,0,0
665,41,148579.5980633477,1,0,0,0,0
684,36,89773.72785551233,1,0,0,0,1
535,45,109036.50131374452,1,1,1,0,0
769,44,0.0,1,0,0,1,0
628,25,102778.85692625915,1,0,0,0,1
562,29,116739.97786244284,1,0,0,0,0
702,48,70654.41102710643,1,1,0,0,0
662,48,135129.16850482734,1,1,0,0,0
738,43,168248.93230612142,2,0,0,0,0
686,41,139926.81943326865,1,0,0,0,0
676,65,140453.9847599968,1,0,0,0,0
535,44,101487.69218608175,1,0,1,0,0
783,52,65686.18752000474,2,0,0,0,0
646,54,148523.69796148525,1,0,0,0,0
636,53,0.0,1,0,0,0,0
673,49,109045.1604537884,1,0,1,0,0
625,49,113425.78026045214,1,0,1,0,0
465,49,92004.46767540711,1,0,0,0,0
603,44,125982.00969593358,1,0,0,0,0
696,41,0.0,1,0,0,0,0
760,36,128482.73292120457,1,1,0,0,0
829,35,80954.34832055462,1,0,0,0,0
577,39,49176.53397075817,1,0,0,0,0
611,34,83378.29396846586,2,0,1,0,0
709,53,171133.1528957937,1,0,0,0,0
725,30,0.0,1,0,0,1,0
655,43,89790.91665386452,1,0,0,0,0
847,35,80933.0358911087,1,0,0,0,0
603,38,155615.05860424705,1,0,0,0,0
548,41,0.0,1,0,0,1,0
648,44,0.0,2,0,0,0,0
843,39,0.0,2,0,0,0,0
705,57,115906.12549682174,1,0,1,0,0
639,31,108373.38353063152,2,1,0,0,0
616,44,135117.29105262205,1,1,0,0,1
596,61,0.0,1,0,0,0,0
673,60,141980.89126160223,1,0,0,0,0
663,37,111909.03001611785,1,1,1,0,0
708,31,132091.68997909356,2,0,0,0,1
806,62,69561.33157913672,1,0,0,1,1
574,48,127688.36809940472,1,0,1,0,0
641,23,117347.81444623298,1,0,1,0,0
690,45,146553.98830566643,1,0,1,0,0
735,28,155173.8298254171,1,0,1,0,0
626,33,0.0,1,0,0,0,0
673,31,108671.08485173433,1,0,0,0,1
570,42,95051.47970546011,2,0,1,0,0
696,50,0.0,2,0,0,0,0
525,31,125949.09547433558,1,0,1,0,1
581,35,142813.90854489058,1,0,1,0,0
689,38,0.0,2,0,0,0,0
703,53,110823.1028915709,1,1,0,1,0
708,43,124457.46390105652,1,0,1,0,0
758,46,178011.2009945267,2,0,0,1,1
679,35,78999.23902907084,1,0,0,0,0
613,60,0.0,2,0,0,0,1
814,51,124931.16869353609,1,0,1,0,0
771,47,115309.92665116981,1,0,0,0,0
445,46,95855.11180463305,1,0,0,0,0
610,42,0.0,2,0,0,0,0
593,50,129323.9811847889,2,0,1,0,0
695,30,161264.6047041794,1,0,0,0,0
629,46,103100.64496688163,1,0,1,0,0
429,40,129248.70647529703,1,0,1,0,0
788,51,148642.08176007945,1,0,0,0,0
689,35,162091.4950315199,1,0,0,0,0
711,32,132097.22697361084,2,0,0,0,1
559,55,82219.85814716175,1,0,0,0,1
645,46,139580.8003748381,1,1,0,0,0
722,36,118534.34817979729,1,0,0,0,0
810,40,132315.52997838,1,0,0,0,0
536,59,0.0,2,0,0,0,1
489,41,133947.71498091304,1,0,1,0,1
597,42,0.0,1,0,0,0,0
620,45,118661.6266398297,1,0,0,0,0
582,51,156016.60515152334,1,0,0,0,0
564,58,0.0,2,0,0,0,0
692,48,138336.3600737393,1,1,0,0,0
670,34,130926.8304829108,3,1,0,0,0
623,39,116480.94391473761,1,0,0,0,0
670,37,175306.2105913872,2,0,0,0,0
681,41,79098.98022889698,1,0,0,0,0
708,41,181302.81546633883,2,0,0,0,0
516,37,90403.81841770948,1,0,0,0,1
809,44,108297.22323235201,2,1,0,0,0
721,31,0.0,1,0,0,0,0
545,52,0.0,1,0,0,0,0
675,49,203624.63085134886,1,0,0,0,0
547,42,0.0,2,0,0,1,0
737,48,0.0,2,0,0,0,0
601,51,44795.55522647221,2,0,0,0,0
590,41,121685.81663348374,1,1,0,0,1
700,46,0.0,1,0,0,1,0
621,38,103721.05321323832,1,0,1,0,1
689,37,130895.11025324902,3,1,0,0,0
619,38,128247.37583085983,1,0,1,0,0
847,45,0.0,1,0,0,0,0
527,39,0.0,1,0,0,0,0
706,31,126347.88197221048,1,0,0,0,0
604,45,110624.49610837027,1,1,0,0,1
736,43,115214.11793841989,3,0,1,0,1
702,49,97019.65582345723,1,0,1,0,1
594,45,82203.60973956448,1,0,0,0,0
475,43,0.0,1,0,0,0,0
695,29,147028.59990962633,1,0,1,0,0
652,51,0.0,1,0,0,0,0
720,36,118525.65917247307,1,0,0,0,0
776,55,148772.0572361274,1,0,0,0,0
632,46,0.0,1,0,0,0,0
573,47,144786.986868255,1,0,0,0,0
662,32,122004.61744704485,2,0,1,0,0
445,43,0.0,2,0,0,0,0
657,49,104537.33666780799,1,0,1,0,1
533,46,83016.63937226706,2,0,0,0,0
658,40,107943.75066369449,1,0,1,0,0
619,50,111328.90277437476,2,0,1,0,0
703,34,116755.25132206832,1,0,0,0,0
568,42,0.0,1,0,0,0,0
668,34,121443.44733164956,1,0,0,0,0
621,47,0.0,1,0,0,0,0
568,44,120826.63646622006,1,0,1,0,0
599,31,0.0,1,0,0,0,0
433,53,125487.81284212215,1,0,0,0,0
850,50,98619.82905928379,1,0,0,0,0
697,47,0.0,3,0,0,0,0
775,52,125058.78342838908,1,0,0,0,0
554,40,0.0,2,0,0,0,0
694,50,0.0,1,0,0,0,0
628,49,0.0,1,0,0,0,0
713,28,154484.2587528282,1,0,0,0,1
630,45,128216.93398349994,1,0,0,0,0
694,44,154675.43142421605,1,0,0,0,0
764,39,129785.40916348468,1,1,1,0,1
847,61,0.0,1,0,0,0,1
598,45,93487.08810010797,2,0,0,0,0
573,42,179724.24729560784,1,0,0,1,0
671,44,145235.17063781843,1,0,1,0,1
605,23,101532.3261670098,1,0,1,0,0
635,66,170195.53172656614,2,0,0,0,0
677,26,111126.26205436396,1,0,0,0,1
592,41,128750.4867201862,1,0,0,0,0
615,36,0.0,1,1,0,0,0
679,45,93883.2634114498,2,0,0,0,1
733,47,104511.0423774472,2,0,1,0,0
543,26,0.0,1,0,0,0,0
666,48,97133.18481346134,1,0,1,0,0
539,41,99827.17148902922,1,0,0,0,1
743,43,114952.6387982805,1,0,0,0,0
609,33,0.0,1,0,0,0,0
620,43,113690.45726500958,3,0,0,0,0
554,33,108391.91217576727,1,0,0,0,0
699,37,126728.51252353485,1,0,1,0,1
570,47,121215.98505849046,3,1,0,0,1
582,50,125750.14002860682,1,0,0,0,1
588,36,0.0,1,0,0,0,0
592,48,125366.22453981661,1,1,0,0,0
546,52,0.0,1,0,0,0,0
628,41,118874.66177315718,1,0,0,0,1
686,36,0.0,3,0,0,0,0
563,46,129473.71639610242,3,1,0,0,0
574,37,127672.5456957295,1,0,0,0,1
635,48,126603.6963295815,1,1,1,0,0
790,47,130029.48849935988,1,0,0,0,0
623,51,47172.22816345274,1,1,0,0,0
836,48,109848.5041550084,2,0,0,1,1
532,36,147249.84102413923,1,0,0,1,0
592,29,110132.41226036508,1,0,0,0,0
744,44,107525.33397080182,1,0,1,0,0
683,42,118594.90206240192,1,1,0,0,0
778,34,151950.95435422243,2,0,0,0,0
687,39,0.0,2,0,0,0,0
490,44,91798.97394347166,1,0,0,0,1
669,58,117296.47288291622,1,0,1,0,0
532,31,114654.28211252646,1,0,0,1,0
694,55,0.0,2,0,0,0,1
712,46,123581.99932545169,2,0,1,0,1
784,38,104552.67585262263,1,0,1,0,0
761,56,156658.0076584772,1,0,0,0,0
663,35,149002.89630382234,1,0,1,0,0
620,47,126358.315849139,1,0,0,0,1
440,40,127706.51355958368,1,0,0,0,0
649,44,45207.122292435735,1,0,0,0,0
533,38,0.0,1,1,0,0,0
546,47,147095.09287033003,1,0,0,0,0
532,47,0.0,1,0,0,0,0
507,48,138460.0908682864,1,0,0,0,0
582,43,189328.66956341686,1,0,0,0,0
731,39,0.0,1,0,0,0,0
702,44,102928.49537808487,1,0,0,0,0
636,37,83202.04791219509,2,0,0,0,0
629,53,159445.26371532088,1,0,0,0,0
645,40,100137.34283144223,1,0,1,0,0
653,46,152069.36012337112,1,0,1,0,0
605,45,68596.69732151121,1,0,0,0,0
610,50,104761.73456950202,1,0,0,0,0
745,53,110102.29104833385,1,1,0,0,0
662,49,129351.64565206098,3,0,1,0,1
696,42,0.0,1,0,0,0,0
740,43,0.0,1,0,0,0,1
607,42,154370.89494456124,1,0,0,0,1
674,49,203174.8084870179,1,0,0,0,0
722,25,122832.8443632405,1,0,0,0,0
632,37,137848.27111664356,1,1,1,0,0
688,39,0.0,1,0,0,0,0
569,45,120426.56570353289,1,0,1,0,0
673,48,109060.44926172897,1,0,1,0,0
698,44,102936.82113234214,1,0,0,0,0
612,51,103283.34099861635,1,0,1,0,0
839,45,127267.70875681273,1,0,1,0,0
533,41,119324.93977682943,1,0,1,0,1
800,39,165272.960649997,1,0,0,0,0
510,36,79948.70754613879,1,1,0,0,0
590,47,141479.30133274858,1,0,0,0,0
587,51,167982.50505857109,1,0,0,0,0
533,31,28396.612782409014,1,0,0,0,0
578,42,146066.48975377178,1,0,0,0,0
731,51,142178.4678841838,1,0,0,0,0
709,40,109317.6803501908,1,0,1,0,0
607,52,72233.46994800038,3,0,0,0,0
603,39,154128.1781664717,1,0,0,0,0
643,46,0.0,1,0,0,0,1
510,52,167736.52247093758,2,0,0,0,0
661,42,114658.83506697709,1,0,1,0,0
629,33,133041.04965991917,1,0,1,0,0
728,33,161392.2543949484,1,0,1,0,0
654,50,0.0,3,0,0,0,0
789,47,148635.5729723066,1,0,0,0,0
512,40,0.0,1,0,0,0,0
732,36,0.0,1,0,0,0,0
608,47,118084.91972736582,2,0,1,0,0
687,42,0.0,2,0,0,0,0
532,47,0.0,1,0,0,0,0
569,41,144760.46138180405,1,0,0,0,0
568,44,65376.20111375176,1,1,0,0,1
609,54,129259.2914294038,1,0,0,0,0
680,42,0.0,2,0,0,0,0
629,44,87650.26624349128,3,1,1,0,0
723,30,0.0,1,0,0,0,1
602,62,120055.84393311877,1,0,0,0,0
566,64,120094.43319725839,1,0,1,0,1
689,52,0.0,1,0,0,0,0
747,39,0.0,1,0,0,0,0
582,44,94992.69892541243,2,1,1,0,0
810,40,104602.55485459582,1,0,0,0,0
688,32,40769.49075289071,1,0,0,0,0
575,36,0.0,1,1,0,0,1
588,36,70548.31965312605,1,1,0,1,0
691,35,109945.82094790567,1,1,0,0,0
511,36,0.0,1,0,0,0,0
606,50,123887.98390903478,1,0,0,0,0
724,40,93049.59874632164,1,0,1,0,1
591,27,107815.18172004186,1,1,0,0,0
678,54,114489.2774234713,1,0,0,0,1
573,48,99351.51677176332,1,0,0,0,1
503,49,0.0,3,1,0,0,0
470,43,104443.37654392018,1,0,0,0,1
789,42,0.0,2,1,0,0,0
729,58,148381.33517507618,1,0,0,0,0
550,49,108799.74504134437,2,0,1,0,0
594,55,0.0,1,0,0,0,0
478,38,0.0,1,0,0,0,0
519,49,87827.35405413705,1,0,0,0,0
718,52,152315.04146430022,2,0,0,0,1
643,56,90251.410092846,1,0,0,0,0
728,53,133738.12397586054,3,0,0,0,1
709,37,0.0,2,0,0,0,1
721,31,0.0,1,0,0,0,0
667,41,94943.61600612194,1,0,0,0,0
664,46,0.0,1,0,0,0,0
642,51,154398.54318992287,1,0,0,0,1
540,45,140287.53110584454,3,0,0,0,0
709,44,115953.23827234203,1,0,0,0,0
612,35,0.0,1,1,0,0,1
614,43,95983.2501300375,1,0,0,0,0
659,41,0.0,1,0,0,1,0
500,52,131432.00411806247,1,0,0,0,0
743,57,0.0,1,0,0,0,0
743,43,124461.90323352865,2,0,1,0,0
743,41,0.0,1,0,0,0,0
760,38,108727.17664603173,1,0,1,0,1
614,35,0.0,1,1,0,0,1
684,31,0.0,2,1,0,0,0
744,42,137244.2837218167,1,1,0,0,0
557,27,113877.71842339357,1,0,0,0,1
779,60,123677.67557774046,2,0,0,0,0
554,43,108867.54238354722,1,0,0,0,0
622,55,120935.57359141552,3,0,1,0,1
538,48,109378.78418969575,1,0,0,0,1
724,41,64174.98469180789,2,0,0,0,0
461,57,110908.87710817899,1,0,1,0,1
713,51,0.0,1,0,0,0,0
497,56,0.0,1,0,0,0,0
721,51,105328.85253616975,1,0,0,0,1
656,44,146484.35353932792,1,0,0,0,0
526,58,64314.513118347764,1,0,0,0,1
728,39,140093.43674541276,1,0,0,0,0
696,37,98217.17287193713,1,0,1,0,0
812,37,120092.90879553126,1,0,0,0,0
600,41,0.0,2,0,0,0,0
706,52,0.0,3,0,0,0,0
613,35,0.0,1,1,0,0,1
634,43,93575.53057155324,2,0,0,0,0
492,39,110191.92342983819,1,0,1,0,0
710,49,203752.7248852141,1,1,0,0,0
661,43,0.0,1,1,0,0,0
754,43,108518.55552702227,1,0,1,0,0
740,43,0.0,1,1,0,0,1
535,59,0.0,2,0,0,1,1
754,44,141385.92582497222,2,0,0,0,0
728,44,108927.90247858923,1,0,1,0,0
618,35,123264.24159156346,1,0,0,0,0
646,31,0.0,1,1,0,1,1
769,32,158405.2491095137,1,0,0,0,1
690,34,56982.079133202766,1,1,0,0,0
562,56,106446.23950060993,3,0,1,0,0
570,36,99951.74360915498,1,0,1,0,0
505,45,91874.74712787526,1,0,0,0,0
618,42,132330.06658898207,2,0,1,0,1
642,40,134788.88771502476,1,0,1,0,0
561,41,153665.70604137774,1,0,0,0,0
601,42,0.0,1,0,0,0,0
537,38,100026.71854959338,1,0,0,0,0
599,44,135614.12469796083,1,0,1,0,0
629,39,68151.05618124036,1,0,0,0,0
580,60,139522.673838549,2,0,0,0,0
658,50,0.0,3,0,0,0,0
750,44,119596.73610679006,1,1,1,0,0
649,49,0.0,1,0,0,0,0
630,45,130668.31730420182,1,1,0,0,0
687,44,102896.4347234829,1,0,0,0,0
536,45,134971.7138831589,1,0,0,0,0
720,33,0.0,1,0,0,0,0
637,29,108394.83303300176,1,0,0,0,0
632,42,103388.34771162532,1,0,1,0,0
753,39,168274.80868944,2,0,1,0,1
687,38,149843.91029143447,1,0,0,0,0
598,40,0.0,1,0,0,0,0
584,48,0.0,1,1,0,0,0
655,50,0.0,3,0,0,0,0
601,38,123434.6056774639,1,0,1,0,1
718,47,136599.81927502374,1,1,0,0,0
593,50,132489.25691774994,1,0,1,0,0
711,36,105484.41284145301,1,0,1,0,0
729,51,161964.64844539936,3,0,0,0,0
718,33,0.0,2,0,0,1,0
541,32,117042.79176299932,1,0,0,0,0
667,38,98724.19146416782,1,0,1,0,0
600,44,131362.48673177094,1,0,0,0,0
704,29,209521.34381821504,1,0,0,1,0
717,49,81921.76041167795,1,0,0,1,0
497,49,144912.1806063771,1,0,0,0,0
602,51,77394.71215552074,1,0,0,0,0
539,41,159608.05639068532,2,0,0,0,0
699,50,96890.34714762981,1,0,1,0,1
639,32,141525.20113718757,1,0,0,0,0
749,44,120687.03419736584,2,0,1,0,0
601,42,0.0,1,0,0,0,0
644,41,104052.83093107931,1,0,0,0,0
846,41,0.0,2,0,0,0,0
699,43,102878.52470311968,1,1,0,0,0
739,42,0.0,1,0,0,1,0
736,33,112667.26103443292,1,0,0,0,0
703,44,0.0,1,0,0,0,0
673,39,58738.34972692352,1,0,0,1,0
563,57,0.0,2,0,0,0,0
629,47,93596.23078325702,1,1,0,0,0
616,43,95983.24114143907,1,1,0,0,0
609,51,106304.23432078224,1,0,1,0,1
770,42,180524.88927996944,1,0,0,0,0
682,35,181188.2736516825,1,1,0,0,0
826,37,128328.26483571446,3,0,0,0,0
466,29,0.0,1,0,0,0,0
494,51,134360.69623011962,1,0,1,0,0
800,45,134342.44496362092,1,0,1,0,0
636,38,69577.06927510115,2,0,0,1,0
765,29,149942.30346904707,1,0,0,0,0
719,45,174542.75824346064,1,0,0,0,0
603,46,95169.88484611321,1,0,0,0,0
659,52,105047.65078277842,1,1,0,0,0
850,55,98564.04801345765,1,0,0,0,0
587,36,0.0,1,0,0,0,0
660,28,108359.38989052366,1,0,1,0,0
600,54,128477.01189665253,1,0,0,0,0
695,52,145151.98590269987,1,0,0,0,0
668,45,121080.51067180454,2,0,1,0,1
729,46,107920.33549917092,1,0,1,0,0
568,52,0.0,1,0,0,0,0
571,39,123006.55846641971,1,0,0,0,0
751,48,0.0,1,0,0,0,0
516,44,111800.92297811984,1,0,1,0,0
475,36,0.0,1,0,0,0,1
556,41,113676.68573842042,1,0,0,0,1
685,35,111928.28009588602,1,1,1,0,0
534,51,0.0,2,0,0,0,0
697,29,154504.6322583637,1,0,0,0,1
688,50,148317.63530652513,1,0,0,0,0
759,45,126668.24680156016,1,0,1,0,0
713,45,112338.87516407891,1,0,1,0,0
610,43,94895.69512629809,1,0,0,0,0
650,45,95921.4324683255,1,0,0,0,0
641,33,105080.08841545704,2,0,0,0,0
660,42,0.0,2,1,0,0,0
628,44,0.0,3,0,0,0,1
640,48,126602.17975731545,1,1,1,0,0
594,34,0.0,1,0,0,0,1
650,37,144370.12063459636,1,0,0,0,0
708,62,148237.29998459347,1,0,0,0,0
691,34,210232.109894744,1,0,0,0,0
495,55,112043.21846684962,1,0,1,0,0
615,45,108152.83953472324,1,0,1,0,1
645,53,138628.28076613284,1,1,1,0,0
616,36,0.0,1,1,0,0,0
735,41,82843.46780108036,1,0,0,0,0
572,45,164007.07682601438,1,0,0,1,0
622,43,159395.16625715955,1,0,0,1,0
477,40,73631.51087006727,2,1,0,0,0
731,48,70095.73244545312,1,0,0,1,1
755,50,80703.81864006548,1,0,0,0,0
573,47,134964.41495411927,1,0,1,0,0
683,45,92123.56809107128,2,0,0,0,0
531,30,28159.710907093388,1,0,0,0,0
818,43,98629.33494592457,1,0,1,0,0
678,50,89212.18366224249,1,0,0,0,0
469,38,108340.24546555788,1,0,0,0,0
626,47,103114.5715215466,1,0,1,0,0
571,48,115957.38003665669,1,0,1,0,0
534,48,0.0,1,0,0,0,0
616,40,99652.38499544714,2,1,0,0,0
660,42,0.0,1,1,0,0,0
630,47,120555.7456458673,1,0,1,0,0
718,46,77301.75272723532,2,0,0,0,1
